Id,SalePrice
1461,115269.0035302594
1462,148624.9568270849
1463,178052.63290853388
1464,188599.79557280222
1465,201905.7141602321
1466,176389.71793614654
1467,178417.29074559445
1468,165492.82318920002
1469,199772.18000685578
1470,118111.64851573239
1471,182177.9600919328
1472,98478.14003219809
1473,93426.58795774491
1474,148205.60219710149
1475,120469.33462889864
1476,368415.76679953776
1477,253113.73174487462
1478,309445.37394361367
1479,292477.9869832195
1480,457403.63410540693
1481,310644.61927319504
1482,214649.95882888115
1483,173954.80491797105
1484,170810.3702648005
1485,186534.7448000503
1486,197405.03718545896
1487,331304.8861203958
1488,236847.88550084946
1489,203406.02195684754
1490,231192.110832043
1491,195436.41435096975
1492,92179.9096480003
1493,199337.28391242586
1494,301167.42351497646
1495,290244.42435746983
1496,241324.06376861475
1497,180647.37116614415
1498,162951.92989624673
1499,159691.65282964346
1500,152941.3206984097
1501,185159.3334936933
1502,152785.49822636697
1503,292443.38264977466
1504,235339.13979000368
1505,219825.48434354019
1506,189661.7725027727
1507,239011.02135799502
1508,200178.7776635594
1509,159807.69249521923
1510,146199.87534385032
1511,150890.14254851328
1512,174235.42922435878
1513,157650.06894368448
1514,157264.97724630925
1515,197736.3273207607
1516,158768.90598338304
1517,168906.24806291607
1518,123826.74808419077
1519,219094.39932580522
1520,129124.22562030943
1521,131110.31805262994
1522,180224.3512742646
1523,107772.49641702382
1524,122967.813288619
1525,116295.8652796854
1526,108218.05479826692
1527,102636.96158050833
1528,134168.075596121
1529,149606.86394783665
1530,200060.861952114
1531,129258.96611191558
1532,107458.55973459389
1533,151896.36921195776
1534,122339.75412091818
1535,150889.52109953636
1536,103277.35514206065
1537,51522.47101621904
1538,166947.07849833797
1539,220231.66602237188
1540,118841.67275142489
1541,142759.89418426203
1542,141924.43879001882
1543,198328.8597463674
1544,83537.35152375013
1545,118495.13777166857
1546,136761.66914165314
1547,134173.71064913183
1548,147169.9744679097
1549,123620.51354904832
1550,143599.68497910837
1551,113296.55813250144
1552,152836.40354952717
1553,151453.2724057378
1554,119980.92755041225
1555,157327.94766417815
1556,83427.84722627753
1557,116018.06224659948
1558,96487.21319251037
1559,93006.74354658734
1560,137713.4464762931
1561,138863.8608619854
1562,129975.05029496424
1563,126777.23556579626
1564,157900.94157929512
1565,151239.3995907367
1566,234770.35491857678
1567,70999.14507942858
1568,228659.747031603
1569,127841.27697168603
1570,134138.11488731892
1571,104321.8904373569
1572,143085.8893067273
1573,242110.36021061032
1574,127799.7630103317
1575,230502.9103427116
1576,233593.39484940647
1577,192719.66540305168
1578,153523.14991606143
1579,139840.01938411882
1580,193779.81638073956
1581,150928.72055432436
1582,133606.94609002303
1583,291402.13624471595
1584,227056.14795424018
1585,139796.72858288782
1586,60361.97837928458
1587,105505.78113730183
1588,159106.55828511508
1589,99516.20216952915
1590,128722.24930457775
1591,92732.15960387564
1592,123205.27754647739
1593,131002.20573268198
1594,152605.8936268904
1595,115855.78150073536
1596,228577.76904103925
1597,189553.1665438882
1598,203198.14056257988
1599,199050.84587566394
1600,178852.6924748591
1601,61351.95264896805
1602,120465.71610652823
1603,83553.65300534196
1604,277493.33961434633
1605,238498.73614439575
1606,162584.96109133898
1607,166406.66371543365
1608,211701.4170964181
1609,194282.49909406793
1610,155021.6127351274
1611,140408.47753090004
1612,175720.4744851638
1613,164980.83594102567
1614,137576.6953599154
1615,93415.16508377495
1616,72761.04996054267
1617,85138.33986785589
1618,125347.95905267836
1619,141608.09256062118
1620,167019.41457053297
1621,132245.5027514382
1622,150430.27167670996
1623,270110.31860636844
1624,207349.25615628777
1625,120576.26860373344
1626,172138.18731828674
1627,185665.85629838254
1628,281637.2411369214
1629,179679.6117957288
1630,341466.11830869963
1631,229252.06048951895
1632,242016.60267005698
1633,181834.5557179267
1634,185516.29386260817
1635,177342.0323935557
1636,153399.54509149355
1637,188725.11127218805
1638,192609.9469989521
1639,183936.57527243425
1640,244459.32874788914
1641,183073.53320772448
1642,247907.98574523302
1643,216785.00121708223
1644,228617.37529437532
1645,197525.65593600358
1646,159683.1828573503
1647,161889.9961820461
1648,135676.99481750792
1649,134835.42689677828
1650,118151.5488824357
1651,119240.73645846301
1652,98290.05432479626
1653,100125.8294789152
1654,146972.4348484744
1655,142171.4443342085
1656,143256.73457197126
1657,151892.46841296193
1658,148958.1431481709
1659,131569.66674743473
1660,149483.43650121856
1661,411973.43873050803
1662,384103.0934570827
1663,375702.3720697072
1664,451002.955506061
1665,325036.4390931185
1666,326675.26896431507
1667,357774.72222082556
1668,350123.6137925353
1669,317670.1136015928
1670,349449.26321190107
1671,262785.2793109219
1672,409903.12567521894
1673,291517.447401295
1674,248868.53236998167
1675,197150.1898316689
1676,202208.37445443208
1677,212777.8164494231
1678,451129.5598388615
1679,380700.25517314643
1680,330560.6531059334
1681,279669.7971719299
1682,311504.3299561122
1683,192043.3774403717
1684,172938.44713571554
1685,176292.03079574727
1686,168556.98187706506
1687,174259.97556110332
1688,186929.7257821297
