Id,SalePrice
1461,117269.9011601609
1462,154325.64011426488
1463,176490.53431868085
1464,189790.79647856834
1465,201689.5786406479
1466,174842.86793890773
1467,180132.50984390778
1468,163839.01359724757
1469,198541.42164959782
1470,119525.88979218663
1471,186980.66381730163
1472,99629.77413172858
1473,94570.7698926173
1474,147048.95043680488
1475,118742.81959939141
1476,356568.1842450199
1477,250344.34152862345
1478,307380.55366729654
1479,292292.45650086226
1480,450228.8839502835
1481,304533.0321066017
1482,214536.8827670881
1483,169284.7298447546
1484,169511.551843947
1485,187861.63460911092
1486,196338.38883916385
1487,323292.7528355206
1488,236188.91002391852
1489,201165.5805968695
1490,233938.77616547
1491,195918.01954867525
1492,92393.99124900147
1493,204690.32479919042
1494,306096.90904596465
1495,292022.69331289135
1496,242638.07785331845
1497,179537.71955343607
1498,162821.35461783732
1499,160032.08180586857
1500,156603.58466565996
1501,186034.2011145129
1502,152002.61505348876
1503,290943.859493168
1504,239715.23006148278
1505,223204.25990297552
1506,185349.5025433053
1507,239055.7954078551
1508,200627.0823238277
1509,157756.82087408274
1510,144408.64481717165
1511,148852.2985474686
1512,175789.4914819169
1513,155760.94578742218
1514,165803.8434456948
1515,199194.59125907507
1516,158312.4350592343
1517,167978.2309481392
1518,123382.94343257952
1519,222965.77539718687
1520,129133.23642876535
1521,128725.68756496404
1522,179610.12774662147
1523,108212.41249898485
1524,124948.81023123075
1525,118033.10194565768
1526,108928.50038643456
1527,104625.85054428427
1528,136478.03938317613
1529,149475.87723735953
1530,201447.32832035073
1531,130302.81377852666
1532,108906.53388311992
1533,158957.92542397985
1534,121848.77071795578
1535,151764.50363943217
1536,104392.37194828497
1537,49789.450923078206
1538,168114.44417693574
1539,221304.61534648263
1540,121843.82704805474
1541,140109.53273544108
1542,141761.2630154503
1543,199175.46304880347
1544,84247.43899807321
1545,121807.31606400084
1546,138289.3018451393
1547,132442.0743536934
1548,144611.2229900142
1549,124483.97939589147
1550,140835.36813101536
1551,116636.60615619693
1552,147865.29747526124
1553,151645.32127671983
1554,117710.77757767706
1555,156276.97034501078
1556,82938.08378536062
1557,116846.57389531551
1558,96140.23509406135
1559,92313.87295682145
1560,137921.58379583884
1561,145530.10602716837
1562,131036.93625782109
1563,126296.12349678682
1564,156064.4889460098
1565,149507.76478704426
1566,238840.73187562835
1567,71475.3520670368
1568,227628.628024501
1569,135397.59817248405
1570,138142.4189906963
1571,101834.36912166025
1572,142902.7436807896
1573,241955.92495347268
1574,126108.13235551286
1575,237452.34973484997
1576,234119.68267469225
1577,191091.10967351808
1578,148279.98353905842
1579,141162.01150987748
1580,193333.81984819332
1581,152426.8821789133
1582,132508.58991455552
1583,292988.0641776058
1584,223861.43591290922
1585,139851.9402181116
1586,59647.87312255066
1587,104505.80656343747
1588,159225.7106207536
1589,100914.88405807943
1590,128913.58836420071
1591,92619.12178223643
1592,121418.208108963
1593,129146.71847734059
1594,159901.9268266158
1595,117369.71588416818
1596,225379.17384532068
1597,192712.4696505944
1598,204956.9013185076
1599,197603.58564762314
1600,179973.5335995674
1601,60867.66011116567
1602,124080.94934471312
1603,83971.72699193785
1604,277585.2558356064
1605,243191.8067474342
1606,159069.8495729037
1607,168694.00732848415
1608,209659.90247636937
1609,191047.1459499232
1610,154925.26967333202
1611,135374.2323031338
1612,178302.4580897781
1613,164737.22692942247
1614,141170.9388078459
1615,93208.05820064507
1616,71782.40115898232
1617,86339.19306643885
1618,124323.34128208198
1619,144051.31660323252
1620,174265.0426120311
1621,134071.04762986818
1622,144653.63523763293
1623,275941.900599811
1624,208810.99618703208
1625,119497.91154492623
1626,172050.34820695475
1627,185702.84077912918
1628,288528.5430795926
1629,180208.14772023298
1630,345593.2335549828
1631,230314.79497259654
1632,244999.40366983236
1633,181975.5720415112
1634,185615.83057845416
1635,176696.1422140879
1636,149719.2824020175
1637,191128.69497499499
1638,188700.19738263977
1639,181689.50901794224
1640,250467.35830146805
1641,182251.71657958312
1642,248754.30967219375
1643,217089.6692853172
1644,230135.56617497443
1645,203036.764687882
1646,162030.48990439935
1647,161947.42365018453
1648,134155.83570449377
1649,134033.75545644923
1650,118648.93597475463
1651,118562.69907735991
1652,99590.87440481818
1653,102728.60901841153
1654,146754.238474395
1655,141169.5049533509
1656,143069.82738797946
1657,151985.00055790777
1658,148398.46831660412
1659,130024.33552047626
1660,148245.50013759683
1661,408547.81378284324
1662,390122.5841161415
1663,378660.06680880697
1664,445529.5773124939
1665,320148.7870967373
1666,333594.8152380094
1667,368006.95588477445
1668,345877.8115317471
1669,316440.0371063426
1670,348754.95181448245
1671,263800.6270138101
1672,413632.48741849215
1673,287816.0007836812
1674,247011.3664712046
1675,194849.47906730045
1676,201354.11691710775
1677,210843.536535271
1678,457392.16023943084
1679,380813.3789485994
1680,334086.6935528116
1681,276857.67743048194
1682,312885.59179806785
1683,192262.7871319288
1684,172730.9200611396
1685,176630.3565754638
1686,168076.8530444166
1687,174144.28077013636
1688,188838.35699475813
1689,194231.4499279776
1690,193763.19757614963
1691,185919.07912837065
1692,267557.2160387184
1693,176692.55001719375
1694,184683.31183451717
1695,171689.91874710668
1696,261383.1894971842
1697,177940.82032270226
1698,340340.34086873545
1699,332813.68463393237
1700,261824.22041486416
1701,276868.495876498
1702,236526.71309732585
1703,235919.55682326015
1704,272920.95151578495
1705,248257.2786419609
1706,366470.1056678391
1707,226639.3124597679
1708,207429.18624027853
1709,256365.96916666138
1710,221276.34088330498
1711,275687.78912745736
1712,242206.03376358582
1713,273026.79834294226
1714,222874.89439765722
1715,206060.87056240265
1716,177206.78480128726
1717,176262.3349836714
1718,138961.16870113023
1719,218402.2097815013
1720,249579.3589978106
1721,164945.13839405135
1722,124107.0594655777
1723,156278.6419597092
1724,213275.79501760137
1725,236353.34326212213
1726,188716.44483300857
1727,151448.03773401608
1728,178785.33859743655
1729,168675.22812867936
1730,167350.71189472673
1731,122652.86687089784
1732,128089.0105410866
1733,116364.32404809013
1734,124211.65301467596
1735,125422.14590150048
1736,105515.54512351558
