Id,SalePrice
1461,121947.13669418637
1462,153579.28881665086
1463,186035.3890454257
1464,195328.4691072998
1465,190858.5838413108
1466,175159.72562296805
1467,185109.1678749742
1468,164093.12718829955
1469,211578.27650556783
1470,119147.72170826094
1471,181583.10277521098
1472,98495.14565968257
1473,91809.72560841613
1474,150249.66451364453
1475,110539.44311775872
1476,372611.94676764193
1477,253856.21335832798
1478,315783.8685348956
1479,309801.4557239213
1480,473130.48632969405
1481,317116.8777798738
1482,215082.33213210292
1483,178480.40237681102
1484,159907.1863312428
1485,179167.14477475523
1486,194711.1176093947
1487,338891.2833177515
1488,238794.74980827235
1489,202148.78521381994
1490,257690.11238548649
1491,192277.05614588386
1492,94155.47748784022
1493,197104.1382321401
1494,299515.22562100994
1495,293967.8661500795
1496,252014.26179796644
1497,186819.8779356333
1498,159734.6830392736
1499,160030.26478004223
1500,155191.4096500373
1501,196529.84223737638
1502,152102.5407149822
1503,290314.23520367313
1504,237820.94240985112
1505,225734.50205365568
1506,190559.72894970886
1507,255945.6611123667
1508,200181.64692978072
1509,158850.24078206578
1510,141646.1314978418
1511,147647.31027544942
1512,177382.11920463084
1513,159338.51705130422
1514,157133.35434307717
1515,205963.16656272463
1516,152682.94850658253
1517,176831.9084354667
1518,125745.06809956906
1519,214508.96581743937
1520,124220.76488241972
1521,126778.94241857459
1522,186792.02189844823
1523,110456.72221107152
1524,124504.19231643691
1525,120037.68910370232
1526,100050.2328489453
1527,106379.61733797868
1528,138042.5365520951
1529,154352.31575215422
1530,204223.24596600514
1531,122605.20979492553
1532,103373.24519970478
1533,158124.20361868804
1534,123311.77857501456
1535,152117.28800829453
1536,96433.65675882064
1537,46822.22299628169
1538,153655.97599484213
1539,204229.61540200608
1540,121601.01030562446
1541,136412.43815029273
1542,148138.31917425734
1543,196202.73129211576
1544,80368.31478434149
1545,123945.5182313365
1546,137710.22354355291
1547,123535.63970961119
1548,150209.50138939288
1549,130849.03105514799
1550,139331.61741340556
1551,110755.4589761612
1552,150337.0522923898
1553,155898.8933104684
1554,123351.40772921918
1555,158813.01238108473
1556,74670.67697204347
1557,112557.74286346999
1558,100411.85642836429
1559,84737.46629942069
1560,134885.22138087288
1561,136144.4051716933
1562,130577.70404503518
1563,125685.01169354306
1564,167838.32026821584
1565,152812.9074075895
1566,247707.46030293708
1567,71086.95479139453
1568,230420.39267619024
1569,127827.61552768573
1570,135438.59344870737
1571,99477.0290616909
1572,149055.00335538923
1573,239688.9798152363
1574,134911.88728975528
1575,239175.65334772016
1576,241165.25533944997
1577,177828.72909436538
1578,148753.23549331003
1579,151093.99158803
1580,194243.19766179752
1581,152268.81410870678
1582,135470.4176439799
1583,273923.0058386959
1584,224236.29826526507
1585,142676.19941482926
1586,49536.98273365223
1587,99841.50432029762
1588,164956.63876058394
1589,107795.74509785813
1590,128610.0334710849
1591,90473.34435556759
1592,121151.37443722272
1593,130521.48494461598
1594,164714.2893431033
1595,116864.67134030955
1596,230588.3970942411
1597,199920.71795190987
1598,200426.1995383848
1599,188474.61360302684
1600,166666.16600694973
1601,51209.178651685594
1602,122976.28488430008
1603,77511.86650061491
1604,267715.8951746882
1605,232433.0074747568
1606,160681.9268407533
1607,173935.502461778
1608,200438.1158002538
1609,188142.57848442788
1610,150517.47599307494
1611,137468.88286465174
1612,191809.86075977678
1613,166110.56718706083
1614,142853.99865198205
1615,97166.53963278537
1616,72005.0350960563
1617,87271.1610085757
1618,121736.48500217008
1619,145569.13065025606
1620,175598.19895329443
1621,133523.06448239763
1622,141975.61609798158
1623,259769.49826821638
1624,206658.92023242242
1625,120446.6515445169
1626,168465.33885192545
1627,193046.30354180722
1628,273839.1500737984
1629,171042.06432295288
1630,345238.2728761162
1631,215828.097852743
1632,230273.18766450393
1633,171917.52571584214
1634,188979.1327044163
1635,176772.72330629965
1636,151811.12465794105
1637,199781.28983885632
1638,178520.95890739118
1639,186674.52175035235
1640,240045.27055358188
1641,186411.49271594826
1642,265445.9664250782
1643,217964.06760086166
1644,230566.58872126485
1645,210448.88986517885
1646,155929.8216476189
1647,160643.08141772053
1648,133046.95595063828
1649,130238.77394318418
1650,118641.48322157213
1651,120728.37482383545
1652,96946.4041043967
1653,99618.82751907455
1654,139644.4325073238
1655,132899.31009756564
1656,141248.17777107726
1657,147117.2102388679
1658,143791.24963656603
1659,123897.99564257846
1660,149291.85367952334
1661,416106.2583617647
1662,389953.32528276835
1663,385027.9788871624
1664,466349.27003183425
1665,337711.11728940764
1666,337232.13233602047
1667,364336.9835674162
1668,363037.57818637625
1669,325375.4547380761
1670,371157.2085948691
1671,266918.6727825352
1672,409774.6413605155
1673,281925.0516928758
1674,249847.34552263143
1675,208308.7700601404
1676,211840.1570374528
1677,218698.5608231395
1678,464419.63469015923
1679,389438.4631018031
1680,348114.06263069087
1681,297271.2575286126
1682,319343.8996523232
1683,199853.2891364037
1684,171286.5866662606
1685,178144.79732632637
1686,165564.27280884841
1687,168621.6408593657
1688,185284.77497983887
1689,196540.01709176623
1690,194292.28149787406
1691,184067.057399343
1692,254509.87988917297
1693,166036.47408575797
1694,183021.32915452984
1695,163763.2753744875
1696,252207.819862969
1697,174643.99734778795
1698,339963.9707927378
1699,321937.47086111177
1700,276734.30941771646
1701,285919.75388114084
1702,232707.7089161554
1703,227651.18208391266
1704,264248.6044788554
