session_id,target
1,7.4762433254808e-05
2,9.450664985950625e-07
3,5.506229538517286e-08
4,1.6151431009802347e-05
5,1.4523169759946144e-06
6,8.844249641065614e-06
7,1.6718816458245882e-05
8,0.0005693598501701701
9,3.9372070018796495e-05
10,0.001038587444761562
11,0.00014110212200822665
12,3.4283134562689016e-06
13,6.774491192519216e-06
14,0.001479662237278281
15,3.306025539513767e-06
16,4.2511403566313715e-05
17,0.009612216682463998
18,6.322676965069091e-05
19,0.009206411571910184
20,1.2550206010374638e-06
21,0.022789619666346475
22,2.0352042601309362e-07
23,5.34648446186709e-06
24,3.2207206207802595e-05
25,0.0004147249659695518
26,3.655468972263839e-05
27,5.2446833704372064e-05
28,6.34553223933372e-07
29,8.528406658388105e-05
30,0.00029922252296253724
31,0.005760020489783235
32,0.01702543491806818
33,1.5904447445375512e-05
34,7.670164279313793e-05
35,2.6800994043763692e-05
36,1.267095993104946e-05
37,1.1255297262784967e-07
38,4.780790870675058e-06
39,0.0002740800255149058
40,4.960686741949405e-06
41,0.0028180853508400078
42,0.00027276342620897976
43,0.00016803060649630183
44,1.768158248407704e-05
45,0.003162468413083666
46,0.00013309815292185924
47,2.32061208582232e-05
48,4.5348814275701954e-05
49,0.0013839961828143287
50,9.252578547966917e-07
51,1.5444616060299103e-06
52,0.001549929915417091
53,0.010064864252794584
54,5.425941768010535e-06
55,9.445837365539978e-05
56,2.8832792939878147e-05
57,2.1791379552839472e-06
58,3.911860493888494e-06
59,3.6569001521430967e-06
60,6.654368403825789e-06
61,1.2499346977202555e-06
62,4.090604160714354e-05
63,2.456903145157851e-06
64,0.0001297379462543566
65,2.12733954073074e-06
66,6.865395785730317e-06
67,2.4943172543321497e-05
68,0.00028167431482408866
69,0.0021347357719060716
70,1.0788548339582915e-05
71,0.0004035504034872551
72,3.6569001521430967e-06
73,8.836972048136623e-05
74,3.885088795610177e-07
75,6.938262494298234e-07
76,9.084478093584848e-06
77,8.004440303957934e-06
78,0.0032678426440090557
79,2.117410278522969e-05
80,1.8061152100490257e-06
81,1.5233507906253938e-05
82,5.071403094084889e-06
83,1.5104482674719952e-06
84,0.2517546864741065
85,0.0010455171719214627
86,9.944250470198185e-07
87,0.0016025015336215069
88,2.666827228592812e-06
89,1.5375015623283006e-05
90,0.025540658710693196
91,7.798536485159525e-06
92,9.931108076675204e-07
93,0.0004832313181173253
94,4.6529451124577515e-05
95,0.00015608739718833386
96,5.473609680361419e-07
97,0.0011760563646841483
98,5.846612373980129e-05
99,2.1856677341662947e-06
100,9.656517553838517e-05
101,9.407171559722449e-06
102,0.00016671599055636182
103,2.684847728856682e-05
104,0.00013607318253703647
105,2.8032987800421303e-06
106,3.2187827303532635e-05
107,3.436068950742663e-05
108,0.00011766247337886008
109,2.483427199306641e-06
110,7.139699157088353e-06
111,0.00011139715993829326
112,1.7737236597739006e-07
113,0.00017318018873785238
114,6.698841923403504e-06
115,1.3238366683635696e-05
116,0.0002182440919462592
117,0.0002802206418650526
118,2.265267700761352e-05
119,2.556806339066187e-05
120,3.706635994551301e-06
121,3.936487325113074e-06
122,4.414729198627143e-06
123,1.0764775806406696e-05
124,4.4110267121734064e-05
125,0.00031256126040078345
126,1.5912592076072774e-06
127,1.4129288640156707e-08
128,7.862900507768106e-06
129,3.393264572672964e-05
130,0.0016078709017266451
131,1.9851377885126602e-05
132,1.7328615240163778e-05
133,0.000569901947041004
134,0.00014088193353567385
135,1.1217323522410135e-06
136,6.119088776089073e-06
137,0.00020537058209128259
138,0.00025736540439489063
139,1.0954498053237177e-05
140,1.9405473024661004e-05
141,6.712400309648022e-07
142,1.3656494125030565e-05
143,1.4406313445201325e-05
144,0.00018811293126388466
145,6.6373780901770105e-06
146,6.612071264954158e-05
147,1.3189022795231389e-05
148,0.0006861731546994597
149,7.060710729242801e-06
150,0.009826956967235054
151,5.409144756646394e-06
152,0.006243370869789298
153,1.5749804106940854e-05
154,3.091962701123967e-05
155,0.0002601848481658893
156,4.325970593632627e-06
157,6.36429071617522e-06
158,0.00021148556655953003
159,1.4865861117443978e-06
160,5.674375549606145e-06
161,0.0019129374700040734
162,0.00022458467619164652
163,0.001672623083228589
164,0.00047838630800742466
165,3.963758830078102e-07
166,1.7087852123502996e-06
167,0.01849615778155238
168,1.7416403593825068e-05
169,6.475703713702291e-06
170,1.9985695771186904e-05
171,1.0158235032110636e-05
172,0.002553033539245789
173,0.0001786003265916532
174,1.0609668897189568e-05
175,0.056962042892281205
176,0.0011800910841443715
177,0.00010528770234487632
178,2.0656211065032338e-05
179,1.1525767576507452e-06
180,6.59489396407242e-06
181,3.6034631902876874e-05
182,0.0011131208807010887
183,9.737920833779623e-06
184,9.611474200698068e-07
185,6.169627935075942e-05
186,0.0001916501664786552
187,2.3595291576532867e-06
188,4.794750524998835e-07
189,1.3268742699518987e-05
190,5.019458826759442e-05
191,9.067280521033197e-06
192,0.0001246712558394347
193,0.00041930826023968724
194,0.0002664822354028268
195,6.472848721241649e-06
196,4.281801754206878e-07
197,0.0009809785383791615
198,0.0005925782508294801
199,7.617869701593962e-05
200,4.535213870670816e-05
201,2.411493745317997e-06
202,0.00019362238008311958
203,1.4507699749852008e-06
204,0.0006972428686434931
205,0.0003476132310057578
206,2.4894490255073776e-08
207,9.389669097586804e-06
208,0.0002241209766556977
209,1.2623533074116863e-06
210,0.0009812991796318443
211,0.00018015164957883376
212,0.008768964372183106
213,4.10976025265615e-06
214,0.031329833452515825
215,0.00015359272377362486
216,2.1163472485479124e-05
217,0.007073226173113307
218,0.00031277340591264466
219,4.490651567760225e-05
220,4.633218557106336e-05
221,2.861612230808733e-05
222,5.114441646894996e-06
223,0.016701907907548823
224,0.00031277340591264466
225,0.01409065811617389
226,0.015564495462326739
227,0.0014413322996031546
228,3.420612866549098e-06
229,3.5327465746445525e-06
230,0.006644607537447987
231,4.061545564036925e-06
232,3.074335772296273e-06
233,6.174425437685083e-06
234,0.0012941700854970455
235,6.856276147378527e-05
236,0.00010986624125779904
237,0.0003983785233320864
238,1.0468513635577002e-05
239,0.0002854565806919047
240,9.582976913305639e-05
241,9.954725660112701e-05
242,6.567859256729201e-08
243,1.7561231557436137e-07
244,5.313581565825733e-06
245,1.2644213466620861e-05
246,2.438277122247692e-06
247,0.011600212739459721
248,0.00020139578513489356
249,1.1791731398948241e-05
250,4.5166823270896036e-05
251,0.008197346003344264
252,1.1029458229548262e-05
253,6.334201919456402e-06
254,0.0001597985605610258
255,7.299911743577196e-05
256,2.11237680829668e-07
257,1.0844700696958971e-05
258,0.0003877122412072662
259,0.0013139603496087758
260,3.779863694273532e-05
261,4.614564769595706e-06
262,0.00017104005146614405
263,7.508626082309375e-06
264,0.0003976723761632465
265,1.7733097980593766e-05
266,1.8195012633943107e-06
267,3.811319799559641e-07
268,7.034784667829404e-05
269,0.00018215405038690094
270,0.0003114285053046727
271,7.42837158205643e-06
272,0.00010470836508781014
273,9.693888317520511e-07
274,0.00190718712134643
275,0.0012535902248594554
276,2.0109447048162395e-06
277,1.5493348484491625e-05
278,3.868879682232074e-05
279,5.178505054044294e-06
280,0.00012163154266707897
281,3.783268685182972e-05
282,6.695921258623927e-05
283,0.0009293050492062894
284,1.8866169366707246e-06
285,4.78171012424292e-06
286,2.2416427367462186e-07
287,4.914463764086005e-05
288,2.1653220381375378e-06
289,0.00039105310100002707
290,4.054949687943779e-06
291,0.0016894348921943246
292,0.00016410726516392067
293,0.0003083028767830276
294,2.68770217768101e-06
295,9.379716453968683e-06
296,4.5027162140449234e-05
297,2.5430720838114766e-05
298,1.0896618529598313e-06
299,1.944844689649886e-06
300,7.837498519331922e-05
301,3.916150907449889e-06
302,3.1762798789205593e-06
303,1.0013470260533753e-05
304,0.003976535770118109
305,0.0006624012966008337
306,1.5185753465345368e-06
307,0.0008463393865061391
308,3.0423834829359542e-05
309,0.0005412789345404835
310,7.57651822204094e-06
311,5.443587114873473e-05
312,4.8277564573037245e-05
313,3.17893269647432e-05
314,4.444052764435376e-06
315,5.330068752941764e-05
316,3.6848230997795684e-06
317,1.5794603905144802e-05
318,7.218709024128618e-06
319,2.019466288685944e-05
320,0.0003320499750010975
321,0.0009224456860104511
322,8.905748500267626e-06
323,8.10096768202592e-06
324,1.197167920051516e-05
325,0.001050922046813099
326,0.004233328430196977
327,4.507258053583189e-06
328,0.003179384061141011
329,5.019865767411108e-06
330,2.139410624943533e-07
331,0.014111723078699536
332,3.120697344457239e-05
333,0.4619943553029519
334,1.835155127651722e-05
335,5.230868239399136e-06
336,2.6307223094045073e-05
337,0.08002010899769492
338,5.390413010307803e-05
339,4.508949898889784e-06
340,4.836402002781992e-06
341,1.1230425831375803e-05
342,2.4834116306432495e-05
343,0.0005297069936502183
344,1.7114557986158057e-05
345,0.0013578165944444626
346,0.00035614555360699384
347,0.125774791523434
348,5.6435237622591555e-06
349,5.261685357364201e-06
350,0.006751288700334176
351,2.4096220439381458e-05
352,0.00020700028576186674
353,0.00401007714322526
354,0.0004314699137570414
355,0.0028073159828602146
356,2.1376277746669302e-05
357,6.183337951672177e-06
358,7.254470633564882e-07
359,0.0002241209766556977
360,0.00016175579032427125
361,0.0004632064455041961
362,0.0023672541440709362
363,1.3819853662037727e-05
364,0.00020833210887188935
365,3.7001147839641194e-08
366,4.997115091018076e-08
367,1.4040827631253764e-06
368,0.0007130386737334536
369,1.0459988934702276e-05
370,1.080870818462435e-05
371,1.7328615240163778e-05
372,2.341626504405243e-06
373,1.3325184509993299e-06
374,8.598289239668062e-08
375,2.149003291467196e-05
376,3.790588579706648e-05
377,0.001628148630415144
378,1.6476468497435338e-05
379,2.1839139431798575e-06
380,7.887734480235145e-06
381,5.230868239399136e-06
382,0.0014474331280043243
383,0.0009926190574194214
384,5.163417862045383e-06
385,0.001046433395921568
386,4.420074016841679e-06
387,0.0007032238084157608
388,4.725486182469338e-05
389,3.966866569508625e-06
390,8.35947164751114e-06
391,0.00021025666976760108
392,0.0006903313845778778
393,1.1778305380982168e-05
394,1.5189594493097178e-06
395,9.20343704574485e-06
396,0.0005237909347655471
397,1.206438218218863e-06
398,0.0011516087062154292
399,2.9550528648492173e-07
400,1.997060100944846e-06
401,3.153149471075517e-06
402,0.00030804843425123805
403,6.693118096921383e-05
404,0.012952756698656318
405,0.00019212724634643386
406,0.0006146319757137892
407,0.00020549007150647358
408,2.3030681397863394e-05
409,0.001335428544202432
410,4.34185517647704e-06
411,1.5166567797131548e-06
412,0.0006720307060652763
413,0.00018836991476179412
414,1.0948580973404637e-06
415,7.346006476988766e-07
416,6.95991661723833e-05
417,0.0010792462331927287
418,7.231170345650435e-07
419,5.633397872472367e-07
420,0.0005230182759694309
421,0.0017712191475024615
422,1.8203038229076028e-05
423,5.849891282653942e-07
424,1.0677671843360216e-05
425,2.0194357960254581e-07
426,0.05191302418733665
427,8.135758931407901e-05
428,3.1674195368698475e-08
429,0.0012354789422139372
430,7.761962473375715e-06
431,4.848352436625673e-06
432,0.002067258785590475
433,1.1122804887955277e-06
434,0.0004776243557346095
435,1.1826183978617412e-05
436,7.079281806599326e-06
437,9.835548563380895e-05
438,2.836801495771051e-05
439,0.0001887302108949568
440,1.879843098503705e-06
441,2.340551407610189e-05
442,2.291237711681656e-05
443,5.276577689701707e-07
444,1.792143956114288e-05
445,0.00012356059887354802
446,0.008822382227831264
447,3.8273493526815e-05
448,0.0017290746343973905
449,0.00015987744292287053
450,7.219703827055946e-05
451,0.0071689895314345905
452,4.631922675748276e-05
453,0.0035845779751875278
454,5.280713386406064e-06
455,9.184162525818211e-06
456,7.819353738278816e-07
457,2.369463370901981e-05
458,9.479841285824027e-06
459,0.00047323395455901965
460,0.0001468018113179716
461,7.021000015859112e-06
462,8.561030732020808e-06
463,3.445986031871456e-07
464,5.65546633368592e-05
465,0.0004055932617348427
466,0.001453963467497031
467,0.000358576969051622
468,0.00015755497973044504
469,1.0367118244665062e-05
470,0.00018937243895472003
471,4.1209445004453105e-05
472,6.74224861969062e-07
473,0.00031277340591264466
474,3.377668824219647e-07
475,0.0017674435864813071
476,2.448758300822539e-07
477,2.0931316016860964e-05
478,0.00015897009618102365
479,0.1975208547027309
480,6.428927992892247e-05
481,0.005082141508948518
482,3.8622990372367154e-05
483,7.834963148095531e-05
484,0.0025605730122352757
485,4.418731938168018e-05
486,2.955062623630159e-06
487,4.278397344596725e-05
488,1.7770371255824386e-05
489,0.00022327962658374523
490,1.2588134751574958e-06
491,0.0031675579263567987
492,0.0005329938736987163
493,0.0002526633221867552
494,1.5622089030381299e-06
495,9.153961617508402e-06
496,0.0040047191831759825
497,1.542063816837767e-05
498,0.00036329797463917563
499,2.9779379084021807e-08
500,0.0015203718377172584
501,0.00042129648260292804
502,0.014332931615731612
503,0.0017481144900319055
504,0.0003999794176887891
505,0.00019286412563856143
506,1.0148520094699069e-06
507,1.36369921049241e-05
508,7.464985991890917e-06
509,1.35621061594645e-05
510,5.109418691558843e-05
511,2.1780754229740887e-06
512,0.00021040435861585695
513,1.6921440197402155e-06
514,0.0002620727830415103
515,0.00016057400598484505
516,0.0006229003049993941
517,3.6258304578953785e-05
518,4.016163328679127e-06
519,6.72482660390695e-05
520,3.857122508114983e-06
521,0.007181088554265855
522,0.012086326676400664
523,2.462195712065508e-06
524,9.407171559722449e-06
525,0.0010634462559398162
526,7.331758966913718e-06
527,1.0858836993344372e-05
528,0.007794198829313047
529,8.404356395427867e-05
530,9.135700675857603e-07
531,3.0083827676813113e-05
532,0.0006711775310645893
533,6.049886458459568e-07
534,0.02840605570699991
535,7.902207294595722e-08
536,0.00036225640503173356
537,6.546509084976504e-06
538,0.00018468777019451163
539,1.1933343801329703e-05
540,1.6928166118265211e-06
541,4.491958877807487e-06
542,4.5195011310810704e-05
543,1.0685521572487555e-05
544,0.0028917198118895227
545,0.00016261735268015547
546,2.1934188499827232e-05
547,0.0011085891517354977
548,2.3244259509600424e-06
549,0.00014325043883086437
550,0.00037369253018909864
551,0.00015258552648856127
552,0.00012535160036728372
553,7.013945981639717e-08
554,4.868380405764054e-07
555,2.048377773388525e-05
556,0.00010127155417160764
557,0.00016463041582922728
558,0.0002937382763521704
559,0.00036159995048706735
560,0.00021966734512889126
561,0.0001528336593476594
562,0.009703748206744241
563,0.00031242249066198817
564,5.322030474698239e-06
565,0.0002870078562404287
566,0.007371693186954036
567,1.2544844737066798e-05
568,4.866124239003561e-05
569,9.298849142892114e-06
570,1.486688399565414e-05
571,1.8917054361518703e-05
572,0.007181088554265855
573,1.0692138147470267e-06
574,3.712612113119326e-06
575,4.687971482585893e-07
576,2.9949235515418532e-05
577,0.00010063884740093314
578,5.754716212262599e-07
579,0.0037245405170361493
580,3.282244336704408e-07
581,0.0008738617047353271
582,0.0001311092856118852
583,1.526879574293654e-05
584,0.10396819880380506
585,0.00012059315411434446
586,0.00013300518671764287
587,1.0395944845572632e-05
588,1.7962771250319592e-05
589,8.129739476490511e-05
590,6.982262647387287e-06
591,1.9222358224395276e-06
592,4.0020854266985655e-06
593,2.688175813718168e-08
594,1.3344082012147795e-06
595,1.1213322927937243e-05
596,0.0016219381289911796
597,0.0004380668138450996
598,6.070446675427233e-05
599,0.002759827113611529
600,0.00255583661539534
601,0.0010444693941823486
602,0.005065058844018387
603,1.297167892465224e-06
604,3.156047603282512e-06
605,2.9604122448012812e-05
606,2.258242412720587e-05
607,0.009741118789440497
608,4.606318618811128e-06
609,0.00022437786863912783
610,2.154244436413286e-07
611,8.986705513731412e-06
612,0.007509872412640766
613,6.225034277111621e-07
614,1.5633961291573202e-05
615,0.00025935716601370814
616,0.0008700593409980873
617,0.00010704870794169097
618,4.720075038843121e-06
619,1.0631336039482787e-05
620,0.00032648441340711284
621,2.0876321271979894e-05
622,0.006215846983115578
623,0.00028133684962492795
624,4.687971482585893e-07
625,0.1061178053896796
626,0.0012107875291063974
627,2.4546653282206677e-06
628,1.1351384590563191e-08
629,0.00015297301341822878
630,6.683096883171858e-07
631,3.193391034101064e-06
632,0.000910435184120298
633,0.03831651870633322
634,0.0007737566454687315
635,7.797765150080413e-07
636,0.00016609236059461787
637,1.2857589387727358e-05
638,6.475703713702291e-06
639,1.9383171428767116e-06
640,9.784341409668763e-06
641,1.2005020189377128e-05
642,2.5991616922299605e-05
643,0.009407955513246
644,4.507997181473983e-05
645,0.0006265415361091948
646,1.559153528052151e-05
647,7.599753356778545e-06
648,1.9913224411075562e-05
649,0.00045365538863095377
650,0.00018150194733487118
651,0.00020064856352773594
652,0.010936995169250499
653,0.0010382068818831564
654,1.489152587805251e-05
655,0.000322869477681806
656,0.029339916774674728
657,1.44933784419361e-05
658,1.914397441377364e-06
659,1.0065210218376948e-05
660,0.0002563438992099546
661,0.00020851329438035913
662,4.3196795184967103e-07
663,5.142077068415211e-07
664,0.0002653133779899954
665,1.7039297944621208e-06
666,5.9418302948628436e-05
667,0.0007759579994569979
668,0.015417097585104922
669,8.381023817839487e-06
670,2.52883859442168e-06
671,0.0002424725826390184
672,0.014431496074642803
673,0.006900332076731598
674,0.001362798490755427
675,0.00467525765998079
676,1.9499400203935906e-05
677,6.11785536653242e-05
678,0.002733071416932654
679,7.602225525868796e-07
680,0.002103171460458585
681,8.772513701192683e-06
682,1.9460532617858273e-06
683,4.016210573305617e-05
684,0.019925931605566834
685,7.761962473375715e-06
686,0.0005307908062777357
687,0.00015670441760429714
688,0.00029724344694628634
689,7.714444036530442e-05
690,0.00014810029218553512
691,1.4020809725556741e-05
692,1.399201552030726e-06
693,0.001388548472415627
694,0.000504153265807533
695,1.3134361855042365e-05
696,0.0026497416088569763
697,1.1413591645767213e-05
698,0.00031277340591264466
699,2.535356142698237e-05
700,5.641487035271146e-05
701,0.00013124898258824716
702,3.372034641555688e-05
703,0.00011060682437384656
704,5.575551073110374e-05
705,6.475703713702291e-06
706,0.00023147990656733125
707,8.290696494961368e-07
708,0.0004592306835183477
709,0.17139456287065075
710,9.197141759753731e-06
711,2.551054507663026e-06
712,7.729442062417606e-05
713,1.2090112161058022e-05
714,0.0005835258660720726
715,3.9186969613595e-06
716,7.158507396889945e-05
717,8.034424154682227e-06
718,1.1211112996614e-05
719,1.2359628498462995e-05
720,2.80630425657364e-05
721,0.0005765288928612487
722,1.718164619168712e-05
723,0.0031651913781975387
724,2.6531705805562623e-05
725,1.2192632430805902e-06
726,5.611288028319407e-05
727,0.0002962271160663378
728,0.0009848289498733348
729,0.00012928572300790193
730,0.015824660490275175
731,9.75106216992731e-05
732,1.3497030252786085e-05
733,2.6502246562145507e-07
734,4.397443564157693e-05
735,0.01352044285026449
736,2.8640781358348758e-08
737,2.3653117287188335e-06
738,0.0003174707674856395
739,0.0005497872712979045
740,1.7558530368441233e-05
741,1.4870320988608782e-05
742,0.0004542331950550246
743,0.001296413476451237
744,2.7562861532695227e-06
745,5.746605526321349e-05
746,0.0029684548845788955
747,0.0003951447354320315
748,2.1716660354571924e-05
749,0.0021288149215928573
750,1.5195640088582233e-05
751,1.7410156272801212e-06
752,9.240169336923083e-06
753,1.0306721312644311e-05
754,4.401864758197742e-06
755,2.318117658459224e-06
756,5.8114623030864624e-05
757,0.00012783501064349268
758,3.137105348642391e-05
759,8.723245594352619e-06
760,5.9092953848962864e-05
761,1.889341181401971e-05
762,2.7593766094887965e-05
763,0.0011405168798229552
764,3.948761524672188e-05
765,0.0002449600460464157
766,8.710862897560104e-07
767,0.0005844577134031006
768,5.091023396842571e-06
769,5.8868149292455e-05
770,0.0015395998113546742
771,0.07845604814794141
772,8.156960078912299e-05
773,1.7299284984979932e-05
774,1.530089118593546e-05
775,7.432937199044681e-06
776,0.0503620383292104
777,0.0001759696076372431
778,0.00012436318100427478
779,1.44933784419361e-05
780,1.6234990447320517e-05
781,0.005279025979674728
782,0.00019945083200225718
783,8.300656572816054e-05
784,1.71395358318347e-05
785,4.921281653269976e-06
786,5.332453405399541e-05
787,1.1230363453313921e-05
788,2.6526651319533524e-06
789,0.0003462796953187713
790,0.00011217407700574607
791,0.0005423668423416768
792,5.645189598102649e-06
793,7.561373666334025e-06
794,8.784337643666445e-06
795,6.850191434503477e-05
796,8.423799275226186e-07
797,0.0007872872550360521
798,1.101900820314704e-05
799,3.5913996652924414e-08
800,0.0004336339054670628
801,2.0917819679561794e-06
802,0.000753850409040557
803,3.7455902414891626e-06
804,0.0006256223292244099
805,4.106703481794854e-05
806,4.668859358588269e-10
807,1.9431830928017594e-06
808,1.1509047348363663e-05
809,0.15988323618840114
810,0.0003024129226768088
811,2.9866537907024487e-06
812,0.0009885052539383397
813,9.270964003162883e-05
814,0.00163773430931022
815,0.011768139031397104
816,9.384433998490453e-05
817,0.0046449795570474225
818,1.4919828474102324e-05
819,0.0011289335854469242
820,0.00026377326907986334
821,0.00017661401903367637
822,0.007571324407176531
823,0.0007845111712924164
824,1.2273087553751557e-05
825,6.834771752592926e-06
826,3.6463852166216892e-06
827,5.942534687648836e-05
828,6.475703713702291e-06
829,0.0004248286108391847
830,1.1238797121150585e-05
831,0.000547497521976092
832,1.5096965624491656e-06
833,0.00011986485976887215
834,4.929328611602454e-06
835,0.0005837995751500279
836,0.0004898673892117101
837,3.5101780158092935e-05
838,5.597852565746545e-07
839,0.00010296738334543968
840,7.903527405250242e-06
841,0.00017811208139862882
842,0.0008289998078449713
843,0.006657396808699685
844,0.0026391898532208626
845,3.5659007978006126e-05
846,2.919173230423972e-06
847,3.733801774107764e-07
848,5.559192055257521e-06
849,9.895837676603608e-06
850,2.2577088061726928e-05
851,8.118666185759371e-07
852,5.068932740522811e-06
853,0.0011275582435324087
854,2.202276883446075e-05
855,3.7083326706154993e-06
856,2.8101544828845303e-06
857,4.313093079247242e-06
858,0.000831351574003071
859,0.0021748656723950773
860,0.004570973855415718
861,2.1982798130032202e-05
862,3.4790730252613544e-05
863,1.3464067113759105e-05
864,1.2971647970104525e-05
865,1.451866338342093e-05
866,3.0175992583305304e-05
867,1.2120624901168616e-05
868,6.739374667027475e-05
869,1.1497992773952525e-06
870,4.642654945906677e-06
871,1.7812918960479449e-06
872,0.007456130442778571
873,2.0988264249568864e-05
