Id,SalePrice
1461,119383.84183205332
1462,168345.439898946
1463,192846.5850144089
1464,200035.7815839927
1465,188260.78728613586
1466,175573.860731331
1467,182925.36709800593
1468,166506.48052011288
1469,205957.72910061394
1470,114856.44728321231
1471,167459.98244186016
1472,97009.18829169977
1473,94113.01621542906
1474,146707.34426422988
1475,99727.66518946961
1476,374721.43649987376
1477,258175.05893310922
1478,316637.7702440341
1479,309819.84152985073
1480,480917.59094023076
1481,330147.1281687422
1482,208529.6520448122
1483,183915.66788692467
1484,161340.7802758772
1485,180249.59508520356
1486,193705.42503188978
1487,348084.19457502424
1488,228603.62530847226
1489,201118.5286899547
1490,259058.5888960603
1491,200389.7562333986
1492,101560.17126808786
1493,186511.57877253118
1494,348646.06130995986
1495,303370.3676953544
1496,247858.83158224222
1497,177084.6175926125
1498,165523.25617912473
1499,163385.9177251874
1500,155544.7748289055
1501,203595.7998695577
1502,148513.89850141894
1503,302043.5105958452
1504,236809.52049167137
1505,227390.76392762444
1506,193902.1030760988
1507,257084.97456401866
1508,203312.1169931009
1509,161382.22398414832
1510,149675.21606048674
1511,156686.61101068728
1512,181075.03036610162
1513,147585.36218405634
1514,174364.98917700743
1515,205021.43550231645
1516,160871.42086547852
1517,174861.30812276888
1518,131107.01761531635
1519,218805.37159809846
1520,125997.51667754055
1521,133143.6971532196
1522,191267.83619316036
1523,112721.76974124357
1524,112888.86335183156
1525,125859.69556814071
1526,110196.98632007587
1527,107990.39931671023
1528,124839.1766380462
1529,163714.79314214303
1530,199326.05030748656
1531,138577.9494313389
1532,94684.56867650819
1533,149999.36482238836
1534,123927.78676499118
1535,147058.98436994228
1536,99322.78813877724
1537,63590.51674474837
1538,162107.46261997876
1539,215227.41756188739
1540,132751.9213357643
1541,146932.4806370436
1542,156562.33175761555
1543,197815.03438844264
1544,78964.40564822606
1545,113860.47707339158
1546,141922.40259246205
1547,129033.78269704193
1548,146935.69760967413
1549,128438.6772161944
1550,146667.03699506828
1551,104292.891247984
1552,156206.8041884729
1553,157167.37145476122
1554,119660.3084359243
1555,177022.18617564254
1556,89556.45851213599
1557,127083.08094699436
1558,106973.09669230839
1559,84860.93623247839
1560,125461.88100656771
1561,151317.41626535036
1562,127429.73834461515
1563,127237.23374212193
1564,164135.14948951436
1565,165031.06142695108
1566,241243.41608081016
1567,81252.53519034499
1568,246869.18809765246
1569,145895.23253554272
1570,134098.9226485833
1571,96297.55387019213
1572,143187.18228179702
1573,239523.0951420998
1574,136404.1543551231
1575,240574.8449405228
1576,246302.4461023513
1577,178366.34467422182
1578,165191.78587448227
1579,159062.5682639399
1580,195726.53905018783
1581,155808.12589340107
1582,132286.37289433044
1583,284403.7764530649
1584,226159.88321884454
1585,138042.3253918595
1586,71804.02190718421
1587,108792.20081858589
1588,158126.9748048544
1589,109274.47256552895
1590,119684.95697205025
1591,86878.08420264194
1592,121950.84608277802
1593,125889.44288490881
1594,137698.43274343858
1595,117519.4259070904
1596,233282.20580847503
1597,213746.2456541909
1598,201408.24058086562
1599,174873.7827769793
1600,162451.92282760786
1601,48599.42114635039
1602,124820.17990271337
1603,53529.43968340437
1604,269009.0136158096
1605,233373.80819845188
1606,156478.70707848406
1607,180370.46103599248
1608,204315.4939610756
1609,185192.8867442234
1610,155074.65922432288
1611,135071.69575004707
1612,195149.26036585082
1613,174069.1268584961
1614,134148.80611065356
1615,94567.89897817111
1616,74170.17876998289
1617,87001.15265371907
1618,127997.57623654898
1619,148391.40225465337
1620,173736.97669083936
1621,135473.5463446172
1622,151516.33318484918
1623,256737.38241222966
1624,213442.868118392
1625,122355.64054883644
1626,171355.38636160395
1627,201207.86141350126
1628,269546.5793615326
1629,167411.2472737559
1630,349145.88821077184
1631,234773.2874441541
1632,240101.81605506645
1633,170281.72727743862
1634,192209.5156308402
1635,177393.4751888626
1636,151506.15389422455
1637,199536.91469331202
1638,177241.67709158378
1639,186644.04606644512
1640,232278.08665347483
1641,185438.1879852979
1642,275934.43482465274
1643,215052.52493226013
1644,237625.34228696715
1645,208910.09375716152
1646,155672.08884878224
1647,157937.45832252174
1648,132756.9906067641
1649,132711.833440486
1650,120537.24419363207
1651,117159.09541425026
