Id,SalePrice
1461,117320.70700038671
1462,154430.12966055484
1463,183668.8115044339
1464,191233.96491484207
1465,200266.34090969758
1466,177339.48598470946
1467,177255.737807013
1468,165824.57566146168
1469,199638.04872651395
1470,116750.6132978447
1471,177514.20780161876
1472,96879.06474553118
1473,94248.5069372061
1474,146709.3178461628
1475,117641.07772947171
1476,373614.8908075777
1477,255104.43941552602
1478,310116.36625488166
1479,291817.94277355
1480,468695.11263238156
1481,314602.55982581637
1482,209387.73247808535
1483,177665.34731207995
1484,168366.98469893466
1485,183586.59093594473
1486,196882.1605653622
1487,337159.4622940092
1488,233648.1050086194
1489,204828.83840479015
1490,233510.54881704843
1491,197513.91211799355
1492,94722.86397161787
1493,194380.4881044412
1494,315047.9340067363
1495,296736.34279370995
1496,241859.8529166257
1497,180654.18102144008
1498,163484.9993344586
1499,159205.7298424562
1500,150617.02920647053
1501,186252.5097498088
1502,149613.25289165074
1503,305317.3952237526
1504,233092.8293837269
1505,221083.08134490778
1506,190591.22566020803
1507,242984.9390357614
1508,203143.87613457665
1509,160055.32788441947
1510,147704.00826523927
1511,153986.399427251
1512,176554.6872638739
1513,154805.98544969174
1514,165392.92189055262
1515,202250.1211993452
1516,162182.74890711368
1517,171505.6761830997
1518,125654.04930093086
1519,220376.44329034453
1520,130308.59741407575
1521,135331.58704510808
1522,181178.0753575878
1523,110524.21298903444
1524,122606.97683402272
1525,119975.33335198148
1526,111458.17597137217
1527,103293.37229169061
1528,131864.58188977567
1529,151408.2483917949
1530,196173.3471424516
1531,128700.26955837797
1532,102202.7153983267
1533,152369.10751246073
1534,122690.8872272878
1535,155504.3965998627
1536,104234.99534880143
1537,55251.79422169059
1538,166632.17408673922
1539,221904.66920458304
1540,119974.91192284104
1541,145159.03460065578
1542,147798.34717566124
1543,199833.02948108324
1544,80263.08025673468
1545,115211.89304247043
1546,135896.52505481054
1547,134703.50747151746
1548,145995.73977606857
1549,122022.86836764119
1550,144164.0933901126
1551,110929.6896959064
1552,153403.61584267975
1553,152600.8728169976
1554,119599.8472224078
1555,163928.50605162236
