Id,SalePrice
1461,129228.0
1462,153087.89428571428
1463,179922.04142857142
1464,183742.2487087912
1465,212513.35
1466,183204.71666666667
1467,172041.9833333333
1468,177363.7835897436
1469,179170.328
1470,119893.5
1471,194010.65
1472,96890.04
1473,98319.33
1474,154014.84
1475,133397.34666666665
1476,357991.74
1477,267780.91
1478,301858.21
1479,265864.67
1480,463710.55
1481,313757.69
1482,212960.9
1483,177106.7775
1484,170852.36333333337
1485,167542.04
1486,194029.56666666665
1487,339977.18
1488,246725.63
1489,199251.98
1490,199890.18666666668
1491,197095.35151515153
1492,93349.97
1493,181694.14
1494,299346.32
1495,277621.11
1496,229247.64
1497,188523.18333333335
1498,154609.98
1499,154196.66
1500,154597.25
1501,174019.48
1502,157718.88476190477
1503,288171.47
1504,233243.80555555556
1505,222629.54
1506,182976.66666666663
1507,226067.08
1508,197316.96333333332
1509,167647.88095238095
1510,155825.7142857143
1511,152152.7142857143
1512,174925.39
1513,159430.75666666665
1514,165986.0
1515,186975.5
1516,160883.01666666666
1517,155566.0
1518,140015.65666666665
1519,225882.42
1520,139331.5892857143
1521,147332.3392857143
1522,165053.275
1523,115543.54952380952
1524,123291.51
1525,130972.5
1526,132019.16666666666
1527,100276.95
1528,129317.58333333334
1529,143054.2142857143
1530,167942.84
1531,125632.57
1532,103283.5
1533,140333.87
1534,116212.94266666665
1535,152754.45
1536,119168.45666666667
1537,75039.82
1538,189397.1
1539,241417.67
1540,118002.29
1541,155235.23
1542,139757.84
1543,222133.28
1544,81053.37
1545,107098.76
1546,123560.306
1547,132190.34
1548,128390.45
1549,117650.0
1550,135253.14
1551,116862.5
1552,143748.85
1553,142046.02
1554,112325.19
1555,169091.5
1556,96479.91
1557,126707.0
1558,98136.66666666669
1559,116196.74
1560,143460.5
1561,149979.15
1562,125899.33333333331
1563,124173.57142857143
1564,160559.31
1565,154131.5893939394
1566,224810.49
1567,81724.71
1568,215316.5
1569,141286.37
1570,127671.32
1571,126134.34
1572,148181.3392857143
1573,244376.24
1574,139834.68
1575,209799.21
1576,209122.5
1577,201798.21
1578,159826.6469230769
1579,142194.5
1580,190817.2181818182
1581,140020.05
1582,128705.49999999999
1583,357148.64
1584,243541.05
1585,140713.41666666666
1586,72239.22
1587,106399.56714285715
1588,152517.42
1589,107535.76
1590,132623.18875
1591,105207.5
1592,130255.51
1593,117956.63333333332
1594,132376.5
1595,126814.11
1596,229931.23
1597,174444.23666666663
1598,179216.6
1599,200960.01
1600,195163.48
1601,81636.33
1602,117453.88333333332
1603,97531.71
1604,286925.61
1605,254703.69
1606,171341.04
1607,174514.96
1608,208328.95
1609,186672.78466666667
1610,159843.01
1611,148661.07
1612,174734.95428571428
1613,173553.88
1614,120905.5
1615,87460.0
1616,78960.5
1617,90431.5
1618,126424.0
1619,134436.5
1620,165265.06
1621,141343.2
1622,153047.21666666667
1623,278268.34
1624,207069.49
1625,131159.0
1626,173642.6083333333
1627,185941.02559523808
1628,282513.92
1629,172738.87222222224
1630,381858.16
1631,233855.47
1632,248541.81
1633,163509.15
1634,184366.3535897436
1635,181297.1
1636,165127.56466666667
1637,183509.6
1638,210129.85
1639,181895.20428571428
1640,248838.36
1641,183635.04466666668
1642,215140.93666666668
1643,235282.71
1644,225361.2
1645,184215.6923076923
1646,154307.35
1647,164148.35
1648,141074.8
1649,143688.5
1650,119982.5
1651,121006.83333333331
1652,92281.71
1653,96696.66666666666
1654,154660.41333333333
1655,149626.65
1656,152618.32
1657,154815.92
1658,156151.6942857143
1659,143059.62333333332
1660,147258.58
1661,391024.07
1662,344768.32
1663,380745.06
1664,474456.08
1665,325224.77
1666,328426.56
1667,353483.56
1668,325222.57
1669,298826.7
1670,330407.32
1671,261789.39
1672,467283.19
1673,309232.54
1674,258868.5
1675,190756.48
1676,191876.13
1677,212023.3
1678,487789.32
1679,389913.41
1680,322762.28
1681,258967.48
1682,308328.13
1683,196335.0614285714
1684,175340.81692307693
1685,174439.1835897436
1686,168124.6433333333
1687,163488.37
1688,191166.6435897436
1689,191613.7885897436
1690,187247.395
1691,170468.8135897436
1692,278995.01
1693,166115.4
1694,183671.66666666663
1695,172365.35
1696,262932.46
1697,172158.62
1698,330298.15
1699,352042.09
1700,253325.99
1701,266566.68
1702,259464.05
1703,263039.9
1704,285266.84
1705,230977.43
1706,440980.8
1707,208457.17666666664
1708,201760.35
1709,286342.74
1710,230328.27
1711,275841.19
1712,241054.07
1713,247697.18
1714,224912.55
1715,205874.00476190477
1716,181151.30666666667
1717,171642.94375
1718,144423.74875
1719,204828.72
1720,255376.37
1721,167411.27666666667
1722,130936.02
1723,158869.17904761905
1724,212725.16
1725,242648.39
1726,190279.82
1727,173422.6
1728,186992.5
1729,162480.65692307692
1730,162507.08
1731,120993.9
1732,134708.0
1733,132243.66666666666
1734,133737.33333333334
1735,132506.5
1736,118389.25
1737,392262.25
1738,212576.26333333337
1739,262223.38
1740,196999.4
1741,189695.03
1742,172672.0
1743,179343.0
1744,308895.41
1745,234347.0
1746,271320.78
1747,218616.27
1748,218182.24
1749,163363.70333333334
1750,150034.7142857143
1751,240350.64
1752,125006.66666666666
1753,153660.37272727274
1754,213810.69
1755,166364.50833333333
1756,120741.0
1757,122283.48809523809
1758,146973.60606060608
1759,161583.55
1760,160623.39142857143
1761,156576.25
1762,179639.58
1763,168935.1
1764,116969.37666666666
1765,178266.97272727275
1766,166778.66666666666
1767,214151.08
1768,141356.0892857143
1769,164779.66
1770,138471.25
1771,140436.625
1772,141157.58428571429
1773,139536.71
1774,145964.23666666666
1775,133172.75
1776,121991.76666666668
1777,119749.57142857142
1778,129727.55
1779,117407.85
1780,177662.99
1781,132971.98875
1782,99813.82
1783,135199.64
1784,96170.3
1785,119090.00666666665
1786,155610.97
1787,171691.95
1788,58527.33
1789,96031.26
1790,89223.17
1791,183196.94666666666
1792,154283.0
1793,139841.5
1794,140547.0
1795,138824.7142857143
1796,125981.75
1797,116832.84
1798,124501.4338095238
1799,118579.07142857142
1800,127198.33
1801,133682.33
1802,163909.0469230769
